new_4.jpg,9.270024538040161,0.2899668699871952,10
new_6.jpeg,12.588764667510986,0.4076229030830377,10
new_10.png,14.270889282226562,0.3228950844527226,10
new_1.jpg,15.104134321212769,0.291734693713065,10
new_9.jpg,25.32456684112549,0.36391540506168896,10
new_3.jpg,21.80791735649109,0.4178102407054453,10
new_8.jpg,26.30276846885681,0.4425539316814707,10
new_7.jpg,23.403554439544678,0.39378633804563656,10
new_2.jpeg,51.463035345077515,0.5588090443396423,10
new_5.jpg,59.67499923706055,0.5988276574255424,10
Total Elapsed: 65
